ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,ride_length,week_day,month,hour,day_type
6BD84F40577BFF17,docked_bike,8/7/2020 10:08,8/7/2020 10:18,Wood St & Hubbard St,285,Green St & Randolph St,112,41.889899,-87.671473,41.883668,-87.64867,casual,10,Fri,Aug,10,Weekday
88BD842EA27F1421,docked_bike,8/21/2020 22:08,8/21/2020 22:29,Lake Shore Dr & Wellington Ave,157,Broadway & Wilson Ave,293,41.936688,-87.636829,41.965221,-87.658139,casual,21,Fri,Aug,22,Weekday
C71C1FD3E139BC6C,docked_bike,8/28/2020 15:42,8/28/2020 16:28,Lake Shore Dr & Diversey Pkwy,329,Clarendon Ave & Junior Ter,245,41.932588,-87.636427,41.961004,-87.649603,member,46,Fri,Aug,15,Weekday
32C503CEBD1B91BA,docked_bike,11/20/2020 7:39,11/20/2020 7:51,Clybourn Ave & Division St,138,Wabash Ave & Wacker Pl,194,41.904613,-87.640552,41.886875,-87.62603,member,12,Fri,Nov,7,Weekday
52438A961440B317,docked_bike,7/24/2020 20:08,7/24/2020 20:30,Clifton Ave & Armitage Ave,223,Theater on the Lake,177,41.918216,-87.656936,41.926277,-87.630834,member,22,Fri,Jul,20,Weekday
581A93E5D3E55714,docked_bike,10/9/2020 15:33,10/9/2020 16:08,Wilton Ave & Belmont Ave,117,Desplaines St & Kinzie St,56,41.94018,-87.65304,41.88871604,-87.64444785,casual,35,Fri,Oct,15,Weekday
2B419175F01073E6,docked_bike,10/2/2020 19:07,10/2/2020 19:13,Clark St & Ida B Wells Dr,50,Wabash Ave & Roosevelt Rd,59,41.875932,-87.630584,41.867227,-87.625961,member,6,Fri,Oct,19,Weekday
DE1D8B48F0424D82,docked_bike,10/2/2020 17:47,10/2/2020 18:15,Michigan Ave & Pearson St,25,LaSalle St & Washington St,98,41.89766,-87.62351,41.882664,-87.63253,casual,28,Fri,Oct,17,Weekday
EE954EF7A26710DE,docked_bike,2/21/2020 16:34,2/21/2020 16:44,Michigan Ave & Washington St,43,Desplaines St & Randolph St,96,41.884,-87.6247,41.8846,-87.6446,member,10,Fri,Feb,16,Weekday
B121213894467E65,docked_bike,2/21/2020 18:10,2/21/2020 18:13,Aberdeen St & Monroe St,80,Peoria St & Jackson Blvd,134,41.8804,-87.6555,41.8776,-87.6496,member,3,Fri,Feb,18,Weekday
648E712886CAB417,docked_bike,2/7/2020 18:49,2/7/2020 18:55,Morgan St & Polk St,241,Canal St & Taylor St,414,41.8717,-87.651,41.8703,-87.6395,member,6,Fri,Feb,18,Weekday
05D376D921D54755,docked_bike,1/31/2020 1:21,1/31/2020 1:24,University Ave & 57th St,423,Woodlawn Ave & 55th St,248,41.7915,-87.5999,41.7953,-87.5965,member,3,Fri,Jan,1,Weekday
BACE3C88C2951213,docked_bike,1/3/2020 21:12,1/3/2020 21:21,California Ave & Division St,216,Albany Ave & Bloomingdale Ave,511,41.903,-87.6975,41.914,-87.7051,member,9,Fri,Jan,21,Weekday
4C1EB653232A3F56,docked_bike,8/7/2020 7:20,8/7/2020 7:52,Sheffield Ave & Waveland Ave,114,Western Ave & Division St,305,41.949399,-87.654529,41.902893,-87.687275,casual,32,Fri,Aug,7,Weekday
EB85668127CA27E0,docked_bike,8/14/2020 17:44,8/14/2020 17:52,McClurg Ct & Illinois St,26,Lake Shore Dr & Monroe St,76,41.890359,-87.617532,41.880958,-87.616743,casual,8,Fri,Aug,17,Weekday
8F2D23FB3CA4278F,docked_bike,8/21/2020 15:47,8/21/2020 15:59,Lake Shore Dr & North Blvd,268,Larrabee St & Webster Ave,144,41.911722,-87.626804,41.921822,-87.64414,member,12,Fri,Aug,15,Weekday
1818ECEE162F7BDA,docked_bike,9/18/2020 14:57,9/18/2020 15:28,Lake Shore Dr & Monroe St,76,Millennium Park,90,41.880958,-87.616743,41.881032,-87.624084,casual,31,Fri,Sep,14,Weekday
5E7CF9B6B1EB5F57,docked_bike,9/11/2020 2:42,9/11/2020 3:08,Cornell Dr & Hayes Dr,653,Stony Island Ave & 71st St,356,41.780595,-87.584846,41.766493,-87.586461,casual,26,Fri,Sep,2,Weekday
4D138A1F6301F868,docked_bike,9/4/2020 23:59,9/5/2020 0:32,Michigan Ave & Lake St,52,Lincoln Park Conservatory,673,41.886024,-87.624117,41.92393131,-87.63582453,casual,33,Fri,Sep,23,Weekday
CC542A0EED4D06A7,docked_bike,8/7/2020 15:14,8/7/2020 15:30,Broadway & Granville Ave,454,Clark St & Winnemac Ave,325,41.994779,-87.660284,41.97334,-87.66778,casual,16,Fri,Aug,15,Weekday
140745CDCEEC9E8D,docked_bike,8/7/2020 15:02,8/7/2020 15:48,Ellis Ave & 58th St,328,Ellis Ave & 55th St,420,41.788746,-87.601334,41.79430062,-87.60144977,member,46,Fri,Aug,15,Weekday
FDAE17EC025F666B,docked_bike,7/17/2020 7:30,7/17/2020 7:51,Clarendon Ave & Junior Ter,245,Theater on the Lake,177,41.961004,-87.649603,41.926277,-87.630834,member,21,Fri,Jul,7,Weekday
E7F694E6A101D8B9,docked_bike,7/10/2020 18:47,7/10/2020 18:58,Aberdeen St & Jackson Blvd,21,Loomis St & Lexington St,320,41.877726,-87.654787,41.872187,-87.661501,member,11,Fri,Jul,18,Weekday
8E5DA82AF8C9D7F1,docked_bike,7/3/2020 11:01,7/3/2020 11:19,Michigan Ave & 18th St,273,McClurg Ct & Erie St,142,41.857813,-87.62455,41.894503,-87.617854,casual,18,Fri,Jul,11,Weekday
8DAFDB732B211D90,docked_bike,7/3/2020 23:27,7/4/2020 0:35,Wabash Ave & Adams St,39,Wabash Ave & Adams St,39,41.879472,-87.625688,41.87947235,-87.62568861,casual,68,Fri,Jul,23,Weekday
A05C89FD62D062E9,electric_bike,8/28/2020 8:30,8/28/2020 8:36,Ogden Ave & Roosevelt Rd,434,Ashland Ave & 13th St,275,41.8665425,-87.68449317,41.865335,-87.6665255,member,6,Fri,Aug,8,Weekday
FD8F49EEED36683B,docked_bike,8/7/2020 18:49,8/7/2020 19:05,Clark St & Jarvis Ave,517,Clark St & Schreiber Ave,453,42.015963,-87.675005,41.99925182,-87.67137734,casual,16,Fri,Aug,18,Weekday
F0F0286F8E400E44,docked_bike,8/21/2020 6:21,8/21/2020 6:30,Sedgwick St & North Ave,118,Rush St & Superior St,161,41.911386,-87.638677,41.89576475,-87.62590803,member,9,Fri,Aug,6,Weekday
BAB9EE425E71DB6D,docked_bike,8/14/2020 16:46,8/14/2020 17:26,Lake Shore Dr & Monroe St,76,Lake Shore Dr & Monroe St,76,41.880958,-87.616743,41.880958,-87.616743,casual,40,Fri,Aug,16,Weekday
EDB4741F80854F7A,docked_bike,8/14/2020 11:39,8/14/2020 11:51,Spaulding Ave & Armitage Ave,506,Damen Ave & Cortland St,219,41.917108,-87.71022,41.915983,-87.677335,casual,12,Fri,Aug,11,Weekday
235B2BB06722C57E,docked_bike,8/21/2020 21:32,8/21/2020 21:46,Clark St & Armitage Ave,94,Wilton Ave & Diversey Pkwy,13,41.918306,-87.636282,41.932418,-87.652705,casual,14,Fri,Aug,21,Weekday
5C0D8BB9BB8AF0C1,electric_bike,11/20/2020 17:07,11/20/2020 17:36,Lincoln Ave & Sunnyside Ave,243,Clark St & Elmdale Ave,457,41.96311283,-87.68480683,41.99087733,-87.66949567,casual,29,Fri,Nov,17,Weekday
E7FF84EB34A89402,docked_bike,11/6/2020 16:04,11/6/2020 16:12,Broadway & Berwyn Ave,294,Broadway & Thorndale Ave,458,41.978353,-87.659753,41.98974251,-87.66014062,member,8,Fri,Nov,16,Weekday
43EDFD839515724E,docked_bike,7/3/2020 21:18,7/3/2020 22:38,Theater on the Lake,177,Cannon Dr & Fullerton Ave,34,41.926277,-87.630834,41.926756,-87.634429,casual,80,Fri,Jul,21,Weekday
93C18ECA4D60BBF0,docked_bike,7/10/2020 16:40,7/10/2020 16:45,Wells St & Evergreen Ave,291,Clark St & Lincoln Ave,141,41.906724,-87.63483,41.915689,-87.6346,casual,5,Fri,Jul,16,Weekday
9BBC8716C6340A95,docked_bike,7/17/2020 18:32,7/17/2020 19:28,Ellis Ave & 58th St,328,Millennium Park,90,41.788746,-87.601334,41.8810317,-87.62408432,casual,56,Fri,Jul,18,Weekday
31262B71413278AF,docked_bike,10/16/2020 17:53,10/16/2020 18:04,Wolcott Ave & Polk St,342,Aberdeen St & Jackson Blvd,21,41.871262,-87.673688,41.87772613,-87.65478743,member,11,Fri,Oct,17,Weekday
804356C8E7E9D7E9,docked_bike,10/9/2020 20:14,10/9/2020 20:18,Franklin St & Jackson Blvd,36,Desplaines St & Jackson Blvd,107,41.877707,-87.635321,41.878287,-87.643909,member,4,Fri,Oct,20,Weekday
0D74CE4654C29C3C,docked_bike,10/30/2020 12:27,10/30/2020 12:28,Leavitt St & North Ave,213,Milwaukee Ave & Wabansia Ave,158,41.910509,-87.682389,41.912616,-87.681391,member,1,Fri,Oct,12,Weekday
BD5DEE526263AFDB,docked_bike,2/28/2020 17:24,2/28/2020 17:31,Lincoln Ave & Belmont Ave,131,Ashland Ave & Grace St,347,41.9394,-87.6684,41.9507,-87.6687,member,7,Fri,Feb,17,Weekday
5A746E56D1C0790D,docked_bike,3/13/2020 7:49,3/13/2020 8:00,Wood St & Milwaukee Ave,61,Sheffield Ave & Willow St,93,41.9077,-87.6726,41.9137,-87.6529,member,11,Fri,Mar,7,Weekday
F1157583322E4D8A,docked_bike,1/10/2020 19:17,1/10/2020 19:31,Damen Ave & Cullerton St,124,Western Ave & Fillmore St (*),644,41.855,-87.6757,41.8686,-87.6862,member,14,Fri,Jan,19,Weekday
1A39A54BF63FA7BC,docked_bike,2/28/2020 18:15,2/28/2020 18:20,Clark St & Elm St,176,Clybourn Ave & Division St,138,41.903,-87.6313,41.9046,-87.6406,member,5,Fri,Feb,18,Weekday
E644C1E3E53B3779,docked_bike,2/14/2020 17:06,2/14/2020 17:10,University Ave & 57th St,423,Ellis Ave & 53rd St,418,41.7915,-87.5999,41.7993,-87.601,member,4,Fri,Feb,17,Weekday
6A77B342F427D736,docked_bike,1/3/2020 14:31,1/3/2020 14:34,Aberdeen St & Monroe St,80,Sangamon St & Washington Blvd,233,41.8804,-87.6555,41.8832,-87.6511,member,3,Fri,Jan,14,Weekday
C16BA50D60D60170,electric_bike,8/14/2020 18:39,8/14/2020 19:08,Sheridan Rd & Columbia Ave,660,Benson Ave & Church St,596,42.0045805,-87.6614105,42.04807717,-87.683178,casual,29,Fri,Aug,18,Weekday
67A64C08E413D85D,docked_bike,8/21/2020 18:23,8/21/2020 18:29,Ashland Ave & Wrightwood Ave,166,Southport Ave & Wrightwood Ave,190,41.92883,-87.668507,41.928773,-87.663913,casual,6,Fri,Aug,18,Weekday
ED40E24DECFEC52C,docked_bike,9/11/2020 16:25,9/11/2020 16:32,Franklin St & Chicago Ave,31,Michigan Ave & Oak St,85,41.896746,-87.635667,41.90096039,-87.62377664,member,7,Fri,Sep,16,Weekday
ADD6E422C63C61AA,docked_bike,9/4/2020 23:40,9/4/2020 23:41,Franklin St & Lake St,164,Orleans St & Merchandise Mart Plaza,100,41.885837,-87.6355,41.888243,-87.63639,member,1,Fri,Sep,23,Weekday
A3CB1E6257BF19BA,docked_bike,8/21/2020 14:49,8/21/2020 15:00,Lakeview Ave & Fullerton Pkwy,313,Lake Shore Dr & Wellington Ave,157,41.925858,-87.638973,41.93668845,-87.63682902,member,11,Fri,Aug,14,Weekday
4F0DDCC278544669,docked_bike,8/7/2020 15:00,8/7/2020 16:09,Broadway & Barry Ave,300,Broadway & Barry Ave,300,41.937582,-87.644098,41.937582,-87.644098,casual,69,Fri,Aug,15,Weekday
87E8DA6D5974833A,docked_bike,7/10/2020 19:51,7/10/2020 19:55,Clark St & Drummond Pl,220,Lakeview Ave & Fullerton Pkwy,313,41.931248,-87.644336,41.925858,-87.638973,member,4,Fri,Jul,19,Weekday
AC6340EFDF439F87,docked_bike,6/19/2020 14:16,6/19/2020 14:40,Michigan Ave & Ida B Wells Dr,45,Wells St & Polk St,175,41.876243,-87.624426,41.872596,-87.633502,casual,24,Fri,Jun,14,Weekday
B9D85E708D268B38,docked_bike,8/7/2020 19:32,8/7/2020 20:13,Rush St & Hubbard St,125,Wells St & Elm St,182,41.890173,-87.626185,41.903222,-87.634324,member,41,Fri,Aug,19,Weekday
BF0FD05B1CCB2A01,docked_bike,11/6/2020 12:23,11/6/2020 12:32,Michigan Ave & 14th St,168,Michigan Ave & Madison St,197,41.864059,-87.623727,41.882134,-87.625125,member,9,Fri,Nov,12,Weekday
AD15715139A3A96B,docked_bike,11/6/2020 11:24,11/6/2020 11:46,Wabash Ave & Wacker Pl,194,Wabash Ave & Grand Ave,199,41.886875,-87.62603,41.891466,-87.626761,casual,22,Fri,Nov,11,Weekday
DA3C21352B5124A1,docked_bike,11/20/2020 16:44,11/20/2020 16:49,Calumet Ave & 51st St,415,Prairie Ave & Garfield Blvd,204,41.802294,-87.618053,41.794853,-87.618691,member,5,Fri,Nov,16,Weekday
0AE5872839511258,docked_bike,7/24/2020 19:19,7/24/2020 19:31,Western Ave & Winnebago Ave,116,California Ave & Francis Pl (Temp),259,41.91552,-87.687022,41.91849115,-87.6974228,member,12,Fri,Jul,19,Weekday
CD478E574305C3A2,docked_bike,7/31/2020 10:18,7/31/2020 10:44,Halsted St & Willow St,224,Michigan Ave & 18th St,273,41.913865,-87.648755,41.857813,-87.62455,member,26,Fri,Jul,10,Weekday
3BAF58B2F18EC9F2,docked_bike,7/31/2020 15:06,7/31/2020 15:32,Southport Ave & Wellington Ave,153,Theater on the Lake,177,41.935733,-87.663576,41.926277,-87.630834,casual,26,Fri,Jul,15,Weekday
BCFEDFDCFEC820B8,docked_bike,7/31/2020 14:23,7/31/2020 14:35,Larrabee St & Webster Ave,144,Broadway & Cornelia Ave,303,41.921822,-87.64414,41.945529,-87.646439,member,12,Fri,Jul,14,Weekday
F91922738D56E4B9,electric_bike,10/23/2020 7:54,10/23/2020 8:00,Ada St & Washington Blvd,346,Wacker Dr & Washington St,18,41.88286483,-87.66124117,41.88304633,-87.63757917,member,6,Fri,Oct,7,Weekday
EC4F78FE9EA60DC1,docked_bike,10/23/2020 16:20,10/23/2020 16:40,Field Museum,97,Fort Dearborn Dr & 31st St,150,41.865312,-87.617867,41.838556,-87.608218,casual,20,Fri,Oct,16,Weekday
6DE56214D159D919,docked_bike,1/3/2020 17:18,1/3/2020 17:26,Ravenswood Ave & Lawrence Ave,344,Winchester (Ravenswood) Ave & Balmoral Ave,462,41.9691,-87.6742,41.9798,-87.6775,member,8,Fri,Jan,17,Weekday
0C2AF06AA2562E62,docked_bike,8/28/2020 13:40,8/28/2020 13:59,Morgan St & 31st St,280,Wentworth Ave & Cermak Rd,120,41.8378,-87.65114,41.85308456,-87.6319313,member,19,Fri,Aug,13,Weekday
AC956305553FEE9C,electric_bike,8/28/2020 20:21,8/28/2020 21:24,Pulaski Rd & Eddy St (Temp),488,Keystone Ave & Montrose Ave,495,41.94625817,-87.73105567,41.96108983,-87.72894583,casual,63,Fri,Aug,20,Weekday
567CED1F6DC9E4C2,docked_bike,8/7/2020 20:48,8/7/2020 21:32,Millennium Park,90,Michigan Ave & 8th St,623,41.881031,-87.624084,41.872773,-87.623981,casual,44,Fri,Aug,20,Weekday
136AB8C9D4293424,docked_bike,8/21/2020 10:49,8/21/2020 10:55,Rush St & Superior St,161,Michigan Ave & Lake St,52,41.895764,-87.625908,41.886024,-87.624117,member,6,Fri,Aug,10,Weekday
A070A818D9D30795,docked_bike,8/7/2020 12:14,8/7/2020 12:17,Wood St & Augusta Blvd,657,Damen Ave & Chicago Ave,128,41.899181,-87.6722,41.895769,-87.67722,member,3,Fri,Aug,12,Weekday
BBD9483F991A09BD,docked_bike,9/25/2020 0:24,9/25/2020 0:50,Adler Planetarium,341,Millennium Park,90,41.866095,-87.607267,41.8810317,-87.62408432,casual,26,Fri,Sep,0,Weekday
A2921D79785513EA,docked_bike,9/4/2020 11:59,9/4/2020 12:49,Lake Shore Dr & Wellington Ave,157,McClurg Ct & Erie St,142,41.936688,-87.636829,41.894503,-87.617854,member,50,Fri,Sep,11,Weekday
F024F17E1A7CFA3A,docked_bike,9/25/2020 9:29,9/25/2020 9:46,Green St & Randolph St,112,Mies van der Rohe Way & Chestnut St,145,41.883668,-87.64867,41.89858665,-87.62191523,member,17,Fri,Sep,9,Weekday
66FDDB3EE1BB9873,docked_bike,8/21/2020 22:02,8/21/2020 22:04,Lakeview Ave & Fullerton Pkwy,313,Lincoln Park Conservatory,673,41.925858,-87.638973,41.92393131,-87.63582453,member,2,Fri,Aug,22,Weekday
63BFC7B34FD4A59C,docked_bike,8/28/2020 17:24,8/28/2020 17:50,Theater on the Lake,177,Lincoln Ave & Belmont Ave,131,41.926277,-87.630834,41.939365,-87.668385,casual,26,Fri,Aug,17,Weekday
793ABA3DB627E32D,docked_bike,8/28/2020 12:17,8/28/2020 12:28,Ravenswood Ave & Irving Park Rd,244,Sheridan Rd & Irving Park Rd,240,41.95469,-87.67393,41.954245,-87.654406,member,11,Fri,Aug,12,Weekday
1E6F72FECC16F0DD,docked_bike,8/14/2020 16:03,8/14/2020 16:15,Wells St & Hubbard St,212,Wells St & Concord Ln,289,41.889906,-87.634266,41.912133,-87.634656,casual,12,Fri,Aug,16,Weekday
D91DE6B2A77B928F,docked_bike,8/14/2020 18:09,8/14/2020 18:28,Wilton Ave & Diversey Pkwy,13,Sheridan Rd & Montrose Ave,231,41.932418,-87.652705,41.96167,-87.65464,member,19,Fri,Aug,18,Weekday
154B0511CB084AEF,docked_bike,7/3/2020 11:27,7/3/2020 11:30,Clark St & Wellington Ave,156,Sheffield Ave & Wellington Ave,115,41.936497,-87.647539,41.936266,-87.652662,member,3,Fri,Jul,11,Weekday
4FC3DA51E0844766,docked_bike,6/12/2020 14:45,6/12/2020 15:50,Rhodes Ave & 32nd St,263,Rhodes Ave & 32nd St,263,41.836208,-87.613533,41.836208,-87.613533,casual,65,Fri,Jun,14,Weekday
338ABFEE0E2F957B,docked_bike,6/19/2020 20:15,6/19/2020 20:36,Halsted St & Roscoe St,299,Larrabee St & Oak St,364,41.94367,-87.64895,41.90021949,-87.64298547,member,21,Fri,Jun,20,Weekday
7B06B8B02C220DB2,docked_bike,6/5/2020 18:42,6/5/2020 19:06,Ogden Ave & Roosevelt Rd,434,Peoria St & Jackson Blvd,134,41.866501,-87.684697,41.8776416,-87.64961779,member,24,Fri,Jun,18,Weekday
367E51C754071A48,docked_bike,6/5/2020 10:42,6/5/2020 11:02,LaSalle St & Jackson Blvd,283,Wabash Ave & Cermak Rd,42,41.878166,-87.631929,41.852619,-87.626488,member,20,Fri,Jun,10,Weekday
8C231998AF5D9562,docked_bike,6/5/2020 8:18,6/5/2020 8:41,California Ave & Francis Pl (Temp),259,Halsted St & Clybourn Ave,331,41.918491,-87.697422,41.909668,-87.648128,member,23,Fri,Jun,8,Weekday
50277BB2ECFC8526,docked_bike,6/12/2020 13:15,6/12/2020 13:32,Halsted St & Dickens Ave,225,Halsted St & Roscoe St,299,41.919936,-87.64883,41.94367,-87.64895,casual,17,Fri,Jun,13,Weekday
BD34152A2FF2D9E1,docked_bike,8/7/2020 9:38,8/7/2020 9:47,Dorchester Ave & 49th St,416,University Ave & 57th St,423,41.805772,-87.592464,41.791478,-87.599861,casual,9,Fri,Aug,9,Weekday
6A8E76907FB76BC9,docked_bike,8/21/2020 9:25,8/21/2020 9:36,Francisco Ave & Foster Ave,471,Lincoln Ave & Sunnyside Ave,243,41.975632,-87.701419,41.963004,-87.684781,member,11,Fri,Aug,9,Weekday
D3591AFE322E8912,docked_bike,11/6/2020 14:41,11/6/2020 14:58,Pine Grove Ave & Waveland Ave,232,Damen Ave & Foster Ave,464,41.949472,-87.646452,41.9756148,-87.67945904,casual,17,Fri,Nov,14,Weekday
E3E05C0550270733,docked_bike,7/17/2020 21:09,7/17/2020 21:46,Buckingham Fountain,2,Southport Ave & Wellington Ave,153,41.876511,-87.620548,41.935733,-87.663576,member,37,Fri,Jul,21,Weekday
528A09FD8160C8BC,docked_bike,7/31/2020 8:53,7/31/2020 9:12,Wells St & Hubbard St,212,Dearborn St & Van Buren St,624,41.889906,-87.634266,41.876268,-87.629155,member,19,Fri,Jul,8,Weekday
F43FB58552945D06,electric_bike,9/11/2020 12:11,9/11/2020 12:21,Halsted St & Roscoe St,299,Bissell St & Armitage Ave,113,41.94366383,-87.6489625,41.9183155,-87.65212583,member,10,Fri,Sep,12,Weekday
9F2DA21E1BD644E5,docked_bike,9/11/2020 18:13,9/11/2020 18:49,Clark St & Wrightwood Ave,340,California Ave & Milwaukee Ave,123,41.929546,-87.643118,41.922695,-87.697153,member,36,Fri,Sep,18,Weekday
521E416AEF7F6ADA,docked_bike,9/18/2020 13:15,9/18/2020 13:39,Orleans St & Merchandise Mart Plaza,100,Southport Ave & Wrightwood Ave,190,41.888243,-87.63639,41.928773,-87.663913,member,24,Fri,Sep,13,Weekday
43A88FB256D36B04,docked_bike,9/18/2020 15:37,9/18/2020 15:51,Rush St & Superior St,161,Wabash Ave & Wacker Pl,194,41.895764,-87.625908,41.886875,-87.62603,member,14,Fri,Sep,15,Weekday
CCDD7DF6486FDFB8,docked_bike,9/4/2020 11:22,9/4/2020 11:32,Burling St (Halsted) & Diversey Pkwy (Temp),332,Southport Ave & Waveland Ave,227,41.93314,-87.64776,41.94815,-87.66394,member,10,Fri,Sep,11,Weekday
F3B051689BACB678,docked_bike,8/14/2020 21:03,8/14/2020 21:14,Lincoln Ave & Fullerton Ave,127,Sedgwick St & Schiller St,236,41.925905,-87.64926,41.907626,-87.638566,member,11,Fri,Aug,21,Weekday
B35AE53DCC98550F,docked_bike,9/4/2020 14:00,9/4/2020 14:22,Lake Shore Dr & Belmont Ave,334,Lakefront Trail & Bryn Mawr Ave,459,41.940775,-87.639192,41.9840367,-87.65231047,casual,22,Fri,Sep,14,Weekday
7C1E57E516DAC9D0,electric_bike,9/18/2020 8:45,9/18/2020 8:50,Columbus Dr & Randolph St,195,Wells St & Hubbard St,212,41.884337,-87.61949467,41.88980367,-87.63380267,member,5,Fri,Sep,8,Weekday
F8773CA9FC149C93,docked_bike,9/18/2020 15:17,9/18/2020 15:53,Damen Ave & Clybourn Ave,163,Damen Ave & Leland Ave,242,41.931931,-87.677856,41.967094,-87.679028,member,36,Fri,Sep,15,Weekday
7254D768BA93096B,docked_bike,9/18/2020 12:52,9/18/2020 13:22,Wabash Ave & Roosevelt Rd,59,Indiana Ave & Roosevelt Rd,255,41.867227,-87.625961,41.867888,-87.623041,casual,30,Fri,Sep,12,Weekday
